# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2017-04-02\n# NFiles = 288, max geo IngestTime = 2017-04-03 07:50:45.120804\n# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2017092.1855.006.2017093060954.hdf,2017-04-02 18:55,6,91968,N,180,-64.8363372367745,-89.9922827015347,-180,148.526415306052,-62.8649700941163,42.4740531097444,102.002023089786,-70.9299790170592,-86.6605359091906,-73.0003474125886,-64.5555408155009
MOD03.A2017092.1900.006.2017093060659.hdf,2017-04-02 19:00,6,91968,N,101.540311768659,-50.6648067580982,-73.6539897816156,42.1566513745641,101.542110150727,41.056342011414,44.241495694831,80.2026935523503,-64.8887007987719,-73.472112131429,-55.3412760270432,-50.4565256345721
MOD03.A2017092.1905.006.2017093060549.hdf,2017-04-02 19:05,6,91968,N,79.5997531215603,-34.09273713713,-55.8126698835412,42.9271505262889,79.6009156437485,43.8960740142464,42.9145975155939,69.4078941789609,-50.7351566098452,-55.8177503119451,-37.4969753720539,-33.9641953904511
MOD03.A2017092.1910.006.2017093060538.hdf,2017-04-02 19:10,6,91968,N,68.9200381855011,-16.7667432305333,-37.8803432768408,40.5456595841487,68.9233051488216,42.80974442085,40.5219760165505,62.853842329764,-34.1661760400625,-37.9008764274786,-19.7148571562153,-16.6969553746209
MOD03.A2017092.1915.006.2017093060527.hdf,2017-04-02 19:15,6,91968,N,62.5096058723386,0.944069526903885,-19.9769663195818,37.350491121345,62.5145338694259,40.5435357280899,37.3349382214408,58.2242307594273,-16.8404090213368,-19.9959395214059,-1.95523553061632,0.971801317292999
MOD03.A2017092.1920.006.2017093060522.hdf,2017-04-02 19:20,6,91968,N,58.0339250317763,18.8323773343866,-2.08077406770631,33.0381107930431,58.0398960058896,37.3596030535507,33.0208824929648,54.6617824237942,0.870613448694737,-2.0959181397393,15.7470300548336,18.9202627251707
MOD03.A2017092.1925.006.2017093060527.hdf,2017-04-02 19:25,6,91969,N,54.6599846170814,36.7726683657453,15.678184157129,26.882757058395,54.8353338348381,33.0528704809922,26.7799355816008,52.0841155982692,18.7727473950829,15.6632837534517,33.1516960123118,36.9866476198769
MOD03.A2017092.1930.006.2017093060537.hdf,2017-04-02 19:30,6,91969,N,52.1185395940889,54.6839536446963,33.1077453566816,16.7707434325653,52.4792594715792,26.9066390641521,16.5152729831051,50.5347521420544,36.7091271424279,33.0963996102448,49.7764372835279,55.0071057240555
MOD03.A2017092.1935.006.2017093060528.hdf,2017-04-02 19:35,6,91969,N,51.983824784738,72.597692363819,49.794809081663,-4.05124654884889,51.206952050345,16.8223092478739,-4.45125289793976,52.0207841050741,54.6000200582086,49.7892843343308,64.2286099219349,72.8952767722435
MOD03.A2017092.1940.006.2017093060825.hdf,2017-04-02 19:40,6,91969,B,180,89.995080422006,64.3647492261017,-180,53.1754918640331,-3.93085292216709,-50.3673465121291,153.043713287115,72.3689505488379,64.3636905238114,70.9349238661398,87.3833913921005
